792;Sports;Combien de virages compte le circuit actuel de Magny-Cours?;17;15;13;11;http://fr.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours
793;Sciences;Quelle découverte fut faite par Alexander Fleming (1881-1955)?;Pénicilline;Minoxidil;Zyban;Viagra;http://fr.wikipedia.org/wiki/Alexander_Fleming
794;Géographie;Dans quel pays le Tage prend-il sa source?;Espagne;Italie;Turquie;Inde;http://fr.wikipedia.org/wiki/Tage
795;Télévision;Combien Joey a-t-il de sœurs dans la série télévisée 'Friends'?;7;5;6;4;http://fr.wikipedia.org/wiki/Friends
796;Divertissement;Combien de personnes peuvent jouer simultanément au billard Nicolas?;Quatre;Huit;Six;Deux;http://fr.wikipedia.org/wiki/Billard_Nicolas
797;Religion;Par quel animal furent nourris Romulus et Remus dans la légende de Rome?;Une louve;Une ourse;Une cigogne;Une lionne;http://fr.wikipedia.org/wiki/Romulus_et_Rémus
798;Langue française;Quel est le participe passé du verbe acquérir?;Acquis;Acquérir;Acquit;Acquéri;http://fr.wikipedia.org/wiki/Participe
799;Télévision;Quelle héroïne de la série télévisée 'Ma sorcière bien aimée' est mariée à Jean-Pierre?;Samantha;Endora;Tabatha;Esmeralda;http://fr.wikipedia.org/wiki/Ma_sorcière_bien-aimée
800;Musique;Qui a écrit pour Juliette Gréco les paroles de la chanson 'La rue des blancs-manteaux'?;Jean-Paul Sartre;Boris Vian;Raymond Queneau;Serge Gainsbourg;http://fr.wikipedia.org/wiki/Juliette_Gréco
801;Cinéma;Qui incarna en 1962 le rôle du lieutenant colonel Vandervoort  dans le film 'Le jour le plus long'?;John Wayne;Henry Fonda;Robert Wagner;Paul Anka;http://fr.wikipedia.org/wiki/Le_jour_le_plus_long
802;Animaux;Quel nom porte la fente verticale qui se forme dans la corne du sabot des équidés?;Seime;Dague;Pelote;Sorne;http://fr.wikipedia.org/wiki/Pied_(cheval)
803;Sports;Quel ancien joueur de tennis américain était surnommé 'le Kid de Las Vegas'?;Andre Agassi;John McEnroe;Pete Sampras;Arthur Ashe;http://fr.wikipedia.org/wiki/Andre_Agassi
804;Musique;Quel album le groupe R.E.M. a-t-il sorti en 1998?;Up;Out of time;Automatic for the people;Reckoning;http://fr.wikipedia.org/wiki/R.E.M.
805;Littérature;Quel philosophe a défini le cogito?;Descartes;Spinoza;Locke;Bergson;http://fr.wikipedia.org/wiki/Cogito_ergo_sum
806;Cinéma;Qui incarne le patron du café américain dans le film 'Casablanca' de Michael Curtiz?;Humphrey Bogart;Claude Rains;Marcel Dalio;John Wayne;http://fr.wikipedia.org/wiki/Casablanca_(film)
807;Histoire;Quel nom portait la cérémonie au cours de laquelle le vassal se déclarait homme de son suzerain?;Hommage;Adoubement;Investiture;Presture;http://fr.wikipedia.org/wiki/Hommage
808;Musique;Quelle ville des Etats-Unis est depuis 1920 considérée comme la capitale de la musique country?;Nashville;Dallas;Memphis;Miami;http://fr.wikipedia.org/wiki/Musique_country
809;Sciences;Quel nom porte chacune des petites saillies filiformes qui tapissent notre intestin grêle?;Villosité;Anse;Muqueuse;Filandre;http://fr.wikipedia.org/wiki/Villosité_intestinale
810;Dessin animé;Quel animal est Panikar, le meilleur ami de 'Dare Dare Motus'?;Une taupe;Une souris;Un oiseau;Un rat;http://fr.wikipedia.org/wiki/Dare_Dare_Motus
811;Manga;De qui est amoureux 'Ken le survivant'?;Julia;Mamiya;Ryuga;Tasha;http://fr.wikipedia.org/wiki/Ken_le_survivant
812;Dessin animé;Quel est le prénom du père de Bart Simpson?;Homer;Sophocle;Virgile;Archibald;http://fr.wikipedia.org/wiki/Bart_Simpson
813;Dessin animé;Que combattaient Jayce et son père?;Les monstroplantes;Le redoutable Planktor;Les mauvaises herbes;Les sylphides;http://fr.wikipedia.org/wiki/Jayce_et_les_Conquérants_de_la_Lumière
814;Culture générale;A quelle ville du sud-est de la France la devise 'Par le bec et par les ongles' appartient-elle?;Valence;Montélimar;Menton;Draguignan;http://fr.wikipedia.org/wiki/Valence_(Drôme)
815;Manga;Quelle arme est toujours utilisée par Laura contre Nicky Larson?;Massue;Poêle à frire;Rouleau à pâtisserie;Sifflet;http://fr.wikipedia.org/wiki/City_Hunter
816;Télévision;Qui est le créateur de la série télévisée américaine 'Ally McBeal'?;David E. Kelley;David Crane;Chris Carter;Hans Zimmer;http://fr.wikipedia.org/wiki/Ally_McBeal
817;Géographie;Avec lequel de ces pays la Hongrie ne possède-t-elle pas de frontière?;Russie;Ukraine;Serbie;Slovaquie;http://fr.wikipedia.org/wiki/Hongrie
818;Manga;Quelle est la marque de la voiture de Nicky Larson?;Austin mini;406 coupé;Fiat Bravo;Jaguar;http://fr.wikipedia.org/wiki/City_Hunter
819;Manga;Que pilote Actarus?;Goldorak;Solaris;Atlantis;Nemesis;http://fr.wikipedia.org/wiki/Goldorak
820;Manga;Les boules de Cristal dans 'Dragon Ball' se comptent au nombre de...;7;5;9;3;http://fr.wikipedia.org/wiki/Dragon_Ball
821;Culture générale;Quelle ville du sud-est de la France est surnommée 'la Cité des Princes'?;Orange;Arles;Avignon;Istres;http://fr.wikipedia.org/wiki/Orange_(Vaucluse)
822;Musique;Sous quel nom connaît-on mieux le chanteur Hervé Forneri?;Dick Rivers;Hervé Vilard;Alain Chamfort;Nino Ferrer;http://fr.wikipedia.org/wiki/Dick_Rivers
823;Bande dessinée;Quel est le nom du cheval de Yakari?;Petit Tonnerre;Petit Eclair;Tornado;Joly Jumper;http://fr.wikipedia.org/wiki/Yakari_(bande_dessinée)
824;Télévision;Quel est le nom du chien dans 'Le Manège enchanté'?;Pollux;Zébulon;Rintintin;Barbatruc;http://fr.wikipedia.org/wiki/Le_Manège_enchanté
825;Manga;Qui possède une arme surpuissante à la place de son bras gauche?;Cobra;Albator;Le Capitaine Flam;Ulysse;http://fr.wikipedia.org/wiki/Cobra_(manga)
826;Musique;Quelle est la nationalité du groupe de pop-rock Cock Robin?;Américaine;Australienne;Anglaise;Allemande;http://fr.wikipedia.org/wiki/Cock_Robin
827;Dessin animé;Quelle est la seule espèce de Pokémon dont la forme mâle et la forme femelle constituent deux Pokémons différents?;Nidoran;Carapuce;Voltorbe;Delta;http://fr.wikipedia.org/wiki/Liste_des_Pokémon
828;Manga;Quelle est la couleur des cheveux de Laura dans 'Le Collège fou, fou, fou'?;Rose;Bleu;Vert;Jaune;http://fr.wikipedia.org/wiki/Le_Collège_fou,_fou,_fou
829;Musique;Quel est le véritable nom du musicien américain Moby?;Richard Hall;Carl Collins;Michael Hornsby;Moriss Byrman;http://fr.wikipedia.org/wiki/Moby
830;Nature;Quel fruit fournit une essence utilisée pour fabriquer les eaux de cologne?;Bergamote;Abricot;Arbouse;Cerise;http://fr.wikipedia.org/wiki/Bergamote
831;Animaux;Pour quelle raison les Chinois et les Japonais ont-ils domestiqué le cormoran?;Pour la pêche;Pour la maison;Pour le pelage;Pour le goût;http://fr.wikipedia.org/wiki/Cormoran
832;Télévision;Quel est le surnom de John Cage dans la série télévisée américaine 'Ally McBeal'?;Le Biscuit;Le Raisin;La Noisette;Le Caramel;http://fr.wikipedia.org/wiki/Ally_McBeal
833;Animaux;Quel animal possède une espèce appelée 'basilic'?;Lézard;Tortue;Caméléon;Koala;http://fr.wikipedia.org/wiki/Basiliscus_(animal)
834;Géographie;Dans quel pays le Lesotho est-il enclavé?;Afrique du Sud;Namibie;Mozambique;Népal;http://fr.wikipedia.org/wiki/Lesotho
835;Cinéma;Quelle actrice tenait le rôle principal dans 'La mariée était en noir' de François Truffaut?;Jeanne Moreau;Catherine Deneuve;Annie Girardot;Mireille Darc;http://fr.wikipedia.org/wiki/La_mariée_était_en_noir_(film)
836;Religion;Dans quel lieu désormais célèbre Bernadette Soubirous a-t-elle déclaré avoir vu une apparition de la Vierge?;Lourdes;Domrémy;La Salette;Lisieux;http://fr.wikipedia.org/wiki/Bernadette_Soubirous
837;Culture générale;Quelle organisation clanique ou tribale est fondée sur le principe du totem?;Totémisme;Clientélisme;Fétichisme;Ethnisme;http://fr.wikipedia.org/wiki/Totémisme
838;Sciences;En astronomie, une nova est une...;Etoile;Galaxie;Planète;Constellation;http://fr.wikipedia.org/wiki/Nova
839;Religion;Quelle héroïne de la mythologie grecque était la reine des Amazones?;Hippolyte;Hélène;Hermione;Atalante;http://fr.wikipedia.org/wiki/Hippolyte_(Amazone)
840;Littérature;Quel poème de Prévert débute par ces mots : 'Il dit non avec la tête mais il dit oui avec le cœur'?;Le cancre;Le temps perdu;La grasse matinée;Premier jour;http://fr.wikipedia.org/wiki/Jacques_Prévert
841;Sciences;Quel nom porte en météorologie la courbe joignant les points où la pression atmosphérique est la même?;Isobare;Isocline;Isochore;Isotherme;http://fr.wikipedia.org/wiki/Isobare_(thermodynamique)
842;Langue française;Comment appelle-t-on les pronoms tels que 'rien' ou 'chacun'?;Indéfinis;Réfléchis;Qualificatifs;Personnels;http://fr.wikipedia.org/wiki/Pronom
843;Politique;En Hongrie, combien de temps dure le mandat du président de la République?;5 ans;3 ans;6 ans;4 ans;http://fr.wikipedia.org/wiki/Hongrie
844;Histoire;Quel roi de France était comte de Provence?;Louis XVIII;Louis XIV;Louis XVI;Louis XV;http://fr.wikipedia.org/wiki/Louis_XVIII_de_France
845;Cinéma;Quelle actrice était la partenaire de Philippe Noiret dans le film 'Le vieux fusil'?;Romy Schneider;Simone Signoret;Marie-France Pisier;Bernadette Lafont;http://fr.wikipedia.org/wiki/Le_Vieux_Fusil
846;Géographie;Dans quel pays se trouve la ville de Kourgan?;Russie;Turquie;Kazakhstan;Finlande;http://fr.wikipedia.org/wiki/Kourgan
847;Culture générale;Quelle allure portante sur un navire se rapproche du vent arrière?;Grand largue;Près;Vent debout;Haut vent;http://fr.wikipedia.org/wiki/Allure_(marine)
848;Sports;Quel basketteur américain des Chicago Bulls a été champion NBA en 1998 pour la sixième fois de sa carrière?;Michael Jordan;Patrick Ewing;Karl Malone;Charles Barkley;http://fr.wikipedia.org/wiki/Bulls_de_Chicago
849;Peinture;Quel sculpteur a inspiré Auguste Renoir (1841-1919) pour 'Les Grandes Baigneuses'?;François Girardon;Antoine Coysevox;Guillaume Coustou;Jacques Bousseau;http://fr.wikipedia.org/wiki/Auguste_Renoir
850;Sciences;Quelle proposition scientifique ne peut être démontrée?;Postulat;Théorème;Analyse;Démonstration;http://fr.wikipedia.org/wiki/Postulat
851;Religion;Quel martyr fut supplicié sur un grill ardent dans la religion catholique?;Saint Laurent;Saint Pierre;Saint Etienne;Saint Maxime;http://fr.wikipedia.org/wiki/Laurent_de_Rome
852;Nature;Quelle plante potagère vivace, dont les feuilles forment une rosette, est cultivée pour ses têtes?;Artichaut;Topinambour;Chou;Pissenlit;http://fr.wikipedia.org/wiki/Artichaut
853;Bande dessinée;Quelle est la marque de whisky préférée du Capitaine Haddock?;Loch Lomond;Loch Fields;Loch Mahouss;Loch Ness;http://fr.wikipedia.org/wiki/Loch_Lomond_(whisky)
854;Littérature;Quelle communauté idéale a été imaginée par François Rabelais (1494-1553) dans 'Gargantua'?;Abbaye de Thélème;Abbaye de Cluny;Abbaye de Conques;Abbaye de la Fille-Dieu;http://fr.wikipedia.org/wiki/Gargantua
855;Sports;Quelle nation a remporté le tournoi olympique masculin de hockey sur glace en 1998?;République Tchèque;Finlande;Suède;France;http://fr.wikipedia.org/wiki/Hockey_sur_glace_aux_jeux_Olympiques
856;Animaux;Quel adjectif qualifie un animal qui vit dans la vase ou qui y cherche sa nourriture?;Limicole;Piscicole;Aquacole;Ethanocole;http://fr.wikipedia.org/wiki/Limicole
857;Histoire;Quel théoricien socialiste et homme politique français passa au XIXe siècle 36 ans en prison pour ses idées?;Louis Auguste Blanqui;Jules Vallès;Edouard Vaillant;Charles Villon;http://fr.wikipedia.org/wiki/Louis_Auguste_Blanqui
858;Religion;Laquelle de ces divinités ne fait pas partie de la triade capitoline?;Vénus;Jupiter;Minerve;Junon;http://fr.wikipedia.org/wiki/Triade_capitoline
859;Cinéma;Qui réalisa en 1985 son avant-dernier film avec 'Ginger et Fred'?;Federico Fellini;Luchino Visconti;Roberto Benigni;Marco Ferreri;http://fr.wikipedia.org/wiki/Ginger_et_Fred
860;Sciences;Quel spécialiste paramédical étudie la valeur nutritive des aliments et détermine les régimes alimentaires?;Diététicien;Nutritionniste;Hépatologue;Phytothérapiste;http://fr.wikipedia.org/wiki/Diététicien
861;Animaux;Quel grand échassier au plumage noir et blanc possède des pattes rouges?;Cigogne;Bécasse;Grue;Toucan;http://fr.wikipedia.org/wiki/Cigogne
862;Musique;Quelle chanteuse française interpréta en 1988 la chanson 'Allah'?;Véronique Sanson;France Gall;Jane Birkin;Hélène Ségara;http://fr.wikipedia.org/wiki/Véronique_Sanson
863;Gastronomie;Dans le milieu viticole, quel nom porte une cuvée élaborée uniquement avec du Chardonnay?;Blanc de blancs;Grande marque;Grand cru;Cuvée spéciale;http://fr.wikipedia.org/wiki/Chardonnay_(cépage)
864;Religion;Quelle plante automnale sert traditionnellement à décorer et à fleurir les tombes à la Toussaint?;Chrysanthème;Immortelle;Pensée;Renoncule;http://fr.wikipedia.org/wiki/Chrysanthème
865;Langue française;Quel terme est synonyme de célérité?;Rapidité;Discrétion;Danger;Puissance;http://fr.wikipedia.org/wiki/Célérité
866;Musique;Quel compositeur a reçu un Oscar pour la bande originale du film 'Les Chariots de feu'?;Vangelis;Jean-Michel Jarre;Isao Tomita;Hans Zimmer;http://fr.wikipedia.org/wiki/Les_Chariots_de_feu_(film)
867;Sciences;Comment appelle-t-on dans une division le nombre divisé par un autre?;Dividende;Diviseur;Quotient;Multiplicateur;http://fr.wikipedia.org/wiki/Division_euclidienne
868;Culture générale;Quelle danse née au Brésil simule un combat?;Capoeira;Mambo;Fado;Prado;http://fr.wikipedia.org/wiki/Capoeira
869;Culture générale;Que visite-t-on aux alentours du village pyrénéen de Gavarnie?;Un cirque glaciaire;Une basilique;Un aqueduc;Un cratère;http://fr.wikipedia.org/wiki/Gavarnie
870;Cinéma;Quelle famille les 'Le Quesnoy' rencontrent-ils dans le film 'La vie est un long fleuve tranquille'?;Les Groseille;Les Framboise;Les Myrtille;Les Pistache;http://fr.wikipedia.org/wiki/La_vie_est_un_long_fleuve_tranquille
871;Bande dessinée;Quel est le prénom du valet de chambre du Capitaine Haddock?;Nestor;Fernand;Victor;Justin;http://fr.wikipedia.org/wiki/Capitaine_Haddock
872;Religion;Quelle sainte lava les pieds de Jésus au cours du banquet chez Simon?;Marie Madeleine;Marthe;Marie de Béthanie;Marie Béatrice;http://fr.wikipedia.org/wiki/Marie_de_Magdala
873;Culture générale;Quel ciseau à tranchant courbé ou en V sert à sculpter et faire des moulures?;Gouge;Burin;Masse;Fusain;http://fr.wikipedia.org/wiki/Gouge_(outil)
874;Cinéma;Quel chanteur de country joue aux côtés de Barbara Streisand dans le film 'Une étoile est née'?;Chris Kristofferson;Willie Nelson;Johnny Cash;Garth Brooks;http://fr.wikipedia.org/wiki/Une_étoile_est_née_(film,_1976)
875;Bande dessinée;Dans quelle bande dessinée peut-on rencontrer le lieutenant de police Vicky Lenore?;Rapaces;Gangsters;Coyottes;Vermines;http://fr.wikipedia.org/wiki/Rapaces_(bande_dessinée)
876;Animaux;Quelle antilope gris clair aux cornes spiralées vit aux confins du Sahara?;Addax;Gnou;Impala;Hyène;http://fr.wikipedia.org/wiki/Addax
877;Arts;Quelle pièce de Samuel Beckett (1906-1989) présente les personnages de Vladimir et Estragon?;En attendant Godot;Fin de partie;Oh les beaux jours;Mal vu mal dit;http://fr.wikipedia.org/wiki/Samuel_Beckett
878;Cinéma;Qui donna la réplique à Keanu Reeves en 1994 dans le film 'Speed'?;Dennis Hopper;Harvey Keittel;Christofer Walken;Nicolas Cage;http://fr.wikipedia.org/wiki/Speed_(film)
879;Nature;Quel feuillu fournit la noix de galle utilisée comme source de tanin?;Chêne;Châtaigner;Orme;Hêtre;http://fr.wikipedia.org/wiki/Galle_(botanique)
880;Culture générale;Quel terme désigne une petite chapelle généralement située dans une maison particulière?;Oratoire;Sanctuaire;Chevet;Pentacle;http://fr.wikipedia.org/wiki/Oratoire_(Édifice_religieux)
881;Musique;Quel saxophoniste enregistra avec Chet Baker en 1952 le fameux titre 'My funny Valentine'?;Gerry Mulligan;John Coltrane;Archie Shepp;Michael Brecker;http://fr.wikipedia.org/wiki/Gerry_Mulligan
882;Gastronomie;Dans quel canton suisse ne fabrique-t-on pas de gruyère?;Valais;Fribourg;Jura;Vaud;http://fr.wikipedia.org/wiki/Gruyère
883;Religion;A quelle religion appartiennent les bonzes?;Bouddhisme;Judaïsme;Shintoïsme;Maoïsme;http://fr.wikipedia.org/wiki/Bonze
884;Littérature;Quel poète publia en 1873 le recueil de poèmes en prose 'Une saison en enfer'?;Rimbaud;Verlaine;Mallarmé;Baudelaire;http://fr.wikipedia.org/wiki/Une_saison_en_enfer
885;Histoire;Qui fut le dernier empereur du Vietnam?;Bao Daï;Ngö Din Diêm;Hö Chi Minh;Nguyên Anh;http://fr.wikipedia.org/wiki/Bao_Daï
886;Sports;Quel Grand Prix officiel de Formule 1 ne possède pourtant pas la distance requise de 305 km?;Monaco;Silverstone;Interlagos;Suzuka;http://fr.wikipedia.org/wiki/Circuit_de_Monaco
887;Musique;Quel artiste chanta 'Mona Lisa Klaxon' en 1974 et 'Champagne' en 1979?;Jacques Higelin;Hubert-Félix Thiéfaine;Jacques Dutronc;Maxime Le Forestier;http://fr.wikipedia.org/wiki/Jacques_Higelin
888;Divertissement;Quel jeu de société consiste à découvrir un code de quatre couleurs par propositions successives?;Mastermind;Mah-jong;Othello;Sudoku;http://fr.wikipedia.org/wiki/Mastermind
889;Nature;Quelle plante est utilisée en infusion pour ses vertus digestives?;Camomille;Eucalyptus;Quinquina;Digitale;http://fr.wikipedia.org/wiki/Camomille
890;Animaux;Quel oiseau piscivore, aux membres antérieurs transformés en nageoires, vit dans les régions antarctiques?;Manchot;Pingouin;Guillemot;Goéland;http://fr.wikipedia.org/wiki/Manchot
891;Sciences;Quel astre rejette du gaz et des poussières au voisinage du soleil?;Comète;Astéroïde;Satellite;Etoile;http://fr.wikipedia.org/wiki/Comète
892;Cinéma;Dans quel film Richard Lester a-t-il mis en scène les Beatles en 1965?;Help!;Love me do;Hey Jude;Yellow submarine;http://fr.wikipedia.org/wiki/Help!_(film)
893;Bande dessinée;De quelle couleur sont les célèbres Schtroumpfs de Peyo?;Bleue;Verte;Jaune;Grise;http://fr.wikipedia.org/wiki/Les_Schtroumpfs
894;Sciences;Où a mal une personne qui souffre de céphalée?;A la tête;Aux dents;Au foie;Aux genoux;http://fr.wikipedia.org/wiki/Céphalée
895;Gastronomie;De quoi est composée une bouillabaisse?;De poissons;De viande de mouton;De choux;De fromage;http://fr.wikipedia.org/wiki/Bouillabaisse
896;Musique;La contrebasse est un instrument...;A cordes;De la famille des cuivres;A vent;A soufflet;http://fr.wikipedia.org/wiki/Contrebasse
897;Langue française;Que désigne littéralement le terme 'modus vivendi'?;Une manière de vivre;Un accommodement;Un droit de vie et de mort;Un style vestimentaire;http://fr.wikipedia.org/wiki/Modus_vivendi
898;Histoire;Gibraltar est une colonie...;Britannique;Portugaise;Espagnole;Française;http://fr.wikipedia.org/wiki/Gibraltar
899;Bande dessinée;Quel est le prénom de la femme du chef gaulois Abraracourcix?;Bonemine;Bellemine;Hermine;Lisamine;http://fr.wikipedia.org/wiki/Abraracourcix
900;Langue française;Outre le petit insecte, le mot 'sauterelle' est également un synonyme de...;Fausse équerre;Fausse règle;Faux compas;Faux rapporteur;http://fr.wikipedia.org/wiki/Équerre
901;Arts;En 2000, comment le créateur de haute couture John Galliano a-t-il intitulé son défilé?;Clochards;Vagabonds;Pieds-nus;Haillons;http://fr.wikipedia.org/wiki/John_Galliano
902;Dessin animé;Quel intrus se cache parmi les amis du Capitaine Flam?;Grig;Frégolo;Mala;Simon Wright;http://fr.wikipedia.org/wiki/Capitaine_Flam
903;Manga;Quel rayon, utilisé comme arme contre les Golgoths, sort de la poitrine de Goldorak?;Rétro-laser;Cornofulgur;Astérohache;Planitron;http://fr.wikipedia.org/wiki/Goldorak
904;Nature;Lequel de ces arbres est souvent confondu avec un acacia?;Robinier;Aulne;Frêne;Hêtre;http://fr.wikipedia.org/wiki/Acacia
905;Dessin animé;Quel est le nom des deux animaux jaunes dans 'Les mondes engloutis'?;Bic et Bac;Bic et Buc;Bic et Boc;Bac et Buc;http://fr.wikipedia.org/wiki/Les_mondes_engloutis
906;Cinéma;Quel est le nom de Spider-Man?;Peter Parker;John Parker;Tom Parker;Alex Parker;http://fr.wikipedia.org/wiki/Spider-Man
907;Télévision;Quelle actrice interprète le rôle de Ling dans la série télévisée américaine 'Ally McBeal'?;Lucy Liu;Linda Fiorentino;Sarah Jessica Parker;Calista Flockhart;http://fr.wikipedia.org/wiki/Ally_McBeal
908;Dessin animé;Scooby-Doo est un ami inséparable de...;Sammy;Johnny;Lenny;Tony;http://fr.wikipedia.org/wiki/Scooby-Doo
909;Télévision;Qui présentait 'Croque-Vacances' à la télévision?;Isidore et Clémentine;Léonard et Hippolyte;Castor et Pollux;Bernard et Bianca;http://fr.wikipedia.org/wiki/Croque-Vacances
910;Langue française;'Trompez sonnette' pour 'Sonnez trompette' est une...;Contrepèterie;Boutade;Galéjade;Onomatopée;http://fr.wikipedia.org/wiki/Contrepèterie
911;Dessin animé;Quel est le prénom de la meilleure amie de Candy?;Annie;Sophie;Marie;Julie;http://fr.wikipedia.org/wiki/Candy_(anime)
912;Dessin animé;En quoi se transformait le vaisseau de la force G dans le dessin animé 'La Bataille des planètes'?;En oiseau de feu;En dragon;En coléoptère;En étoile;http://fr.wikipedia.org/wiki/La_Bataille_des_planètes
913;Animaux;Quelle personne est chargée de conduire et de soigner un éléphant?;Cornac;Bouvier;Lad;Serval;http://fr.wikipedia.org/wiki/Mahout
914;Littérature;Dans lequel de ces romans de Balzac (1799-1850) rencontre-t-on Félix de Vandenesse?;Le Lys dans la vallée;Le Colonel Chabert;Le Père Goriot;La Peau de chagrin;http://fr.wikipedia.org/wiki/Le_Lys_dans_la_vallée
915;Animaux;Quel animal est aussi appelé 'serpent de verre'?;Orvet;Couleuvre;Vipère;Naja;http://fr.wikipedia.org/wiki/Orvet
916;Sports;Quel sport oppose deux joueurs qui font rebondir une balle entre quatre murs?;Squash;Half court;Pelote basque;Curling;http://fr.wikipedia.org/wiki/Squash
917;Sciences;Quelle est la dénomination scientifique de la mauvaise haleine?;Halitose;Parodontopathie;Glossite;Malalenopathie;http://fr.wikipedia.org/wiki/Halitose
918;Littérature;Quel romancier, connu dans le monde entier, publia 'Dead zone' en 1975 et 'Misery' en 1989?;Stephen King;Truman Capote;Serge Brussolo;Ernest Hemingway;http://fr.wikipedia.org/wiki/Stephen_King
919;Religion;Quelle nymphe fut transformée par Zeus en constellation de la Grande Ourse?;Callisto;Cassiopée;Calliope;Cassandre;http://fr.wikipedia.org/wiki/Callisto_(mythologie)
920;Arts;Lequel de ces termes désigne un courant de mode de la France des années 1940?;Zazou;Kitsch;Dandy;Gothique;http://fr.wikipedia.org/wiki/Zazou
921;Musique;Quel groupe musical a été formé en 1987 autour de Manu Chao?;La Mano Negra;Bérurier Noir;Indochine;Louise Attaque;http://fr.wikipedia.org/wiki/Manu_Chao
922;Animaux;Quel nom porte la pièce qui recouvre les branchies chez les poissons osseux?;Opercule;Ecaille;Pectorale;Dorsale;http://fr.wikipedia.org/wiki/Opercule
923;Géographie;Quelle région du globe est située entre la mer Blanche et le golfe de Finlande?;Carélie;Laponie;Moravie;Moldavie;http://fr.wikipedia.org/wiki/Carélie
924;Musique;Qui chanta en 1993 le titre 'Are you gonna go my way'?;Lenny Kravitz;George Michael;Seal;Michael Jackson;http://fr.wikipedia.org/wiki/Lenny_Kravitz
925;Musique;Quel instrument à cordes doubles pincées possède une caisse de résonance le plus souvent bombée?;Mandoline;Clavicorde;Viole;Banjo;http://fr.wikipedia.org/wiki/Mandoline
926;Religion;De quelle langue est tiré le mot 'Christ'?;Grec;Latin;Hébreu;Araméen;http://fr.wikipedia.org/wiki/Christ
927;Bande dessinée;Quelle est la différence entre Dupond et Dupont dans les albums de Tintin?;La moustache;Le chapeau;Le nez;Le costume;http://fr.wikipedia.org/wiki/Dupond_et_Dupont
928;Animaux;A quelle espèce animale le pluvier appartient-il?;Oiseaux;Poissons;Reptiles;Insectes;http://fr.wikipedia.org/wiki/Pluvier
929;Bande dessinée;Quel personnage est en lévitation sur la couverture des 'Sept Boules de cristal'?;Professeur Tournesol;Tintin;Capitaine Haddock;Milou;http://fr.wikipedia.org/wiki/Les_Sept_Boules_de_cristal
930;Bande dessinée;Dans quelle ville Tintin se fait-il enlever dans 'Tintin en Amérique'?;Chicago;New York;Detroit;Texas;http://fr.wikipedia.org/wiki/Tintin_en_Amérique
931;Bande dessinée;Quel est le prénom du professeur Tournesol?;Tryphon;Hyppolite;Séraphin;Archibald;http://fr.wikipedia.org/wiki/Professeur_Tournesol
932;Bande dessinée;Quel insigne est inscrit sur le pull-over du capitaine Haddock?;Une ancre de marine;Un bateau;Une barre de bateau;Une croix;http://fr.wikipedia.org/wiki/Capitaine_Haddock
933;Sports;Combien de titres du Grand Chelem Pete Sampras a-t-il remportés au cours de sa carrière?;14;11;17;21;http://fr.wikipedia.org/wiki/Pete_Sampras
934;Langue française;Une personne onychophage est une personne qui...;Se ronge les ongles;Arrache ses cheveux;Se gratte les joues;Se tord les oreilles;http://fr.wikipedia.org/wiki/Onychophagie
935;Télévision;Comment se prénomme la grenouille adorée de John dans la série télévisée américaine 'Ally McBeal'?;Stéphanie;Mélanie;Mélodie;Clémentine;http://fr.wikipedia.org/wiki/Ally_McBeal
936;Culture générale;Quel navigateur solitaire argentin est connu pour son mémorable tour du monde à la voile?;Vito Dumas;Willem Barents;Erik le Rouge;Dirk Hartog;http://fr.wikipedia.org/wiki/Vito_Dumas
937;Télévision;Dans quelle série télévisée Angela Lansbury joue-t-elle le rôle de Jessica Fletcher?;Arabesque;Friends;Médicopter;Urgences;http://fr.wikipedia.org/wiki/Arabesque_(série_télévisée)
938;Géographie;La Sambre est un affluent...;De la Meuse;De la Sûre;Du Rhin;De la Lys;http://fr.wikipedia.org/wiki/Sambre
939;Religion;Lequel de ces prénoms désigne un des trois fils de Noé?;Sem;Jam;Sam;Jem;http://fr.wikipedia.org/wiki/Noé_(patriarche)
940;Sports;Quel a été le meilleur classement ATP obtenu par Cédric Pioline?;5 ème;11 ème;9 ème;18 ème;http://fr.wikipedia.org/wiki/Cédric_Pioline
941;Gastronomie;Quel aliment peut-on fatiguer?;La salade;Le poireau;La carotte;La courge;http://fr.wikipedia.org/wiki/Salade_(plante)
942;Sciences;Quelle opération mécanique permet de séparer les fibres textiles du bois et des écorces par broyage et battage?;Teillage;Débardage;Grumage;Chevillage;http://fr.wikipedia.org/wiki/Teillage
943;Histoire;Quel maréchal fut marié à Catherine Hubscher, dite 'Madame Sans-Gêne'?;Lefèbvre;Moncey;Masséna;Oudinot;http://fr.wikipedia.org/wiki/Madame_Sans-Gêne
944;Sciences;La myalgie est une douleur...;Musculaire;Dentaire;Nerveuse;Cutanée;http://fr.wikipedia.org/wiki/Myalgie
945;Sciences;La scissure de Rolando fait partie...;Du cerveau;Du foie;Du cœur;Du genou;http://fr.wikipedia.org/wiki/Lobe_pariétal
946;Sciences;Une cellule hépatocyte est une cellule...;Du foie;De la rate;Du rein;Du cerveau;http://fr.wikipedia.org/wiki/Hépatocyte
947;Cinéma;Qui était André Robert Raimbourg (1917-1970)?;Bourvil;Fernandel;Louis de Funès;Jean Gabin;http://fr.wikipedia.org/wiki/Bourvil
